billboard_id,artists,track_name
2024-01-045,Gene Autry & The Pinafores,Rudolph The Red-Nosed Reindeer
2024-01-046,Ed Sheeran & Elton John,Merry Christmas
2024-01-049,Taylor Swift,Is It Over Now? (Taylor's Version) [From The Vault]
2024-01-050,Perry Como With Mitchell Ayers And His Orchestra,(There's No Place Like) Home For The Holidays (1954)
2024-01-052,Drake Featuring Sexyy Red & SZA,Rich Baby Daddy
2024-01-055,Nicki Minaj Featuring Lil Uzi Vert,Everybody
2024-01-057,Drake Featuring J. Cole,First Person Shooter
2024-01-058,Miley Cyrus,Used To Be Young
2024-01-060,"Usher, Summer Walker & 21 Savage",Good Good
2024-01-065,Mitski,My Love Mine All Mine
2024-01-067,JID Featuring 21 Savage & Baby Tate,Surround Sound
2024-01-069,Kenya Grace,Strangers
2024-01-070,Drake,You Broke My Heart
2024-01-071,Olivia Rodrigo,Get Him Back!
2024-01-072,Drake Featuring Yeat,IDGAF
2024-01-073,Fuerza Regida & Marshmello,Harley Quinn
2024-01-074,Jessie Murph & Jelly Roll,Wild Ones
2024-01-075,Peso Pluma & Anitta,Bellakeo
2024-01-077,Dan + Shay,Save Me The Trouble
2024-01-078,Meghan Trainor,Jingle Bells
2024-01-079,Xavi,La Victima
2024-01-081,Karol G & Peso Pluma,Qlona
2024-01-082,Taylor Swift,You're Losing Me (From The Vault)
2024-01-083,Lil Tecca,500lbs
2024-01-087,Chloe,Winter Wonderland
2024-01-088,Maluma & Carin Leon,Segun Quien
2024-01-089,Nicki Minaj Featuring Drake,Needle
2024-01-090,Cher,DJ Play A Christmas Song
2024-01-091,George Birge,Mind On You
2024-01-092,"Juice WRLD, Eminem & benny blanco",Lace It
2024-01-093,Zach Bryan Featuring The War And Treaty,Hey Driver
2024-01-095,Olivia Rodrigo,Can't Catch Me Now
2024-01-096,Grupo Frontera & Grupo Firme,El Amor de Su Vida
2024-01-097,Jung Kook,Standing Next To You
2024-01-098,Morgan Wallen Featuring Eric Church,Man Made A Bar
2024-01-099,Calle 24 x Chino Pacas x Fuerza Regida,Que Onda
2024-01-100,Rod Wave,Great Gatsby
2024-02-005,Zach Bryan Featuring Kacey Musgraves,I Remember Everything
2024-02-014,Morgan Wallen,Thinkin' Bout Me
2024-02-017,Taylor Swift,Is It Over Now? (Taylor's Version) [From The Vault]
2024-02-021,Drake Featuring Sexyy Red & SZA,Rich Baby Daddy
2024-02-022,Kali Uchis & Peso Pluma,Igual Que Un Angel
2024-02-023,Billie Eilish,What Was I Made For?
2024-02-024,Nicki Minaj Featuring Lil Uzi Vert,Everybody
2024-02-030,"21 Savage, Travis Scott & Metro Boomin",Nee-nah
2024-02-034,Drake Featuring J. Cole,First Person Shooter
2024-02-035,Jessie Murph & Jelly Roll,Wild Ones
2024-02-040,Mitski,My Love Mine All Mine
2024-02-041,JID Featuring 21 Savage & Baby Tate,Surround Sound
2024-02-042,"Usher, Summer Walker & 21 Savage",Good Good
2024-02-043,Jelly Roll With Lainey Wilson,Save Me
2024-02-045,Kenya Grace,Strangers
2024-02-046,Xavi,La Victima
2024-02-051,Sophie Ellis-Bextor,Murder On The Dancefloor
2024-02-052,21 Savage & Doja Cat,N.H.I.E.
2024-02-053,Peso Pluma & Anitta,Bellakeo
2024-02-054,Olivia Rodrigo,Get Him Back!
2024-02-055,21 Savage,All Of Me
2024-02-056,Fuerza Regida & Marshmello,Harley Quinn
2024-02-057,21 Savage & Summer Walker,Prove It
2024-02-058,Megan Moroney,No Caller ID
2024-02-060,Drake,You Broke My Heart
2024-02-061,310babii,Soak City
2024-02-062,4Batz,Act II: Date @ 8
2024-02-063,21 Savage & Brent Faiyaz,Should've Wore A Bonnet
2024-02-064,Drake Featuring Yeat,IDGAF
2024-02-065,Lil Tecca,500lbs
2024-02-067,"The Weeknd, Jennie & Lily Rose Depp",One Of The Girls
2024-02-068,Morgan Wallen Featuring Eric Church,Man Made A Bar
2024-02-069,Riley Green Featuring Luke Combs,Different 'Round Here
2024-02-070,David Kushner,Skin And Bones
2024-02-071,21 Savage,Sneaky
2024-02-072,Kane Brown,I Can Feel It
2024-02-073,Chayce Beckham,23
2024-02-074,That Mexican OT,02.02.99
2024-02-075,BigXthaPlug,Mmhmm
2024-02-076,"21 Savage, Lil Durk & Metro Boomin",Dangerous
2024-02-077,Travis Scott Featuring Playboi Carti,FE!N
2024-02-078,Grupo Frontera & Grupo Firme,El Amor de Su Vida
2024-02-079,Calle 24 x Chino Pacas x Fuerza Regida,Que Onda
2024-02-080,"21 Savage, Young Thug & Metro Boomin",Pop Ur Sht
2024-02-081,Carly Pearce Featuring Chris Stapleton,We Don't Fight Anymore
2024-02-082,Junior H,Y Lloro
2024-02-083,Bad Bunny & Feid,Perro Negro
2024-02-084,The Red Clay Strays,Wondering Why
2024-02-085,Jung Kook,Standing Next To You
2024-02-086,Dylan Gossett,Coal
2024-02-087,Noah Kahan With Hozier,Northern Attitude
2024-02-088,Maluma & Carin Leon,Segun Quien
2024-02-089,Zach Bryan,Oklahoma Smokeshow
2024-02-090,Thomas Rhett Featuring Morgan Wallen,Mamaw's House
2024-02-091,Olivia Rodrigo,Can't Catch Me Now
2024-02-092,Travis Scott,My Eyes
2024-02-093,Drake,Virginia Beach
2024-02-094,Oscar Ortiz X Edgardo Nunez,First Love
2024-02-095,Offset & Don Toliver,Worth It
2024-02-096,Chris Brown Featuring Davido & Lojay,Sensational
2024-02-097,Fridayy,When It Comes To You
2024-02-098,"Tee Grizzley, Mariah The Scientist & Chris Brown",IDGAF
2024-02-099,Dan + Shay,Save Me The Trouble
2024-02-100,"21 Savage, Tommy Newport & Mikky Ekko",Red Sky
2024-03-001,Beyonce,Texas Hold 'Em
2024-03-004,¥$: Kanye West & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,Carnival
2024-03-009,Zach Bryan Featuring Kacey Musgraves,I Remember Everything
2024-03-017,Morgan Wallen,Thinkin' Bout Me
2024-03-018,Taylor Swift,Is It Over Now? (Taylor's Version) [From The Vault]
2024-03-027,Dua Lipa,Training Season
2024-03-030,Billie Eilish,What Was I Made For?
2024-03-031,Drake Featuring Sexyy Red & SZA,Rich Baby Daddy
2024-03-034,Justin Timberlake,Selfish
2024-03-035,Nicki Minaj Featuring Lil Uzi Vert,Everybody
2024-03-037,Jessie Murph & Jelly Roll,Wild Ones
2024-03-039,YG Marley,Praise Jah In The Moonlight
2024-03-040,Jelly Roll With Lainey Wilson,Save Me
2024-03-042,Yeat,Breathe
2024-03-045,JID Featuring 21 Savage & Baby Tate,Surround Sound
2024-03-047,Usher Featuring Lil Jon & Ludacris,Yeah!
2024-03-049,"Usher, Summer Walker & 21 Savage",Good Good
2024-03-050,Xavi,La Victima
2024-03-052,BossMan Dlow,Get In With Me
2024-03-053,¥$: Kanye West & Ty Dolla $ign,Burn
2024-03-054,Morgan Wallen Featuring Eric Church,Man Made A Bar
2024-03-055,Beyonce,16 Carriages
2024-03-056,Drake Featuring J. Cole,First Person Shooter
2024-03-057,¥$: Kanye West & Ty Dolla $ign,Fuk Sumn
2024-03-058,"The Weeknd, Jennie & Lily Rose Depp",One Of The Girls
2024-03-059,¥$: Kanye West & Ty Dolla $ign,Back To Me
2024-03-060,Rich Amiri,One Call
2024-03-061,Karol G & Tiesto,Contigo
2024-03-062,Chayce Beckham,23
2024-03-063,Sophie Ellis-Bextor,Murder On The Dancefloor
2024-03-064,Drake,You Broke My Heart
2024-03-065,Ice Spice,Think U The Shit (Fart)
2024-03-067,Travis Scott Featuring Playboi Carti,FE!N
2024-03-068,Megan Thee Stallion,Hiss
2024-03-069,Kane Brown,I Can Feel It
2024-03-070,Don Toliver,Bandit
2024-03-071,Morgan Wallen,Spin You Around (1/24)
2024-03-072,310babii,Soak City
2024-03-073,Noah Kahan,Forever
2024-03-074,Thomas Rhett Featuring Morgan Wallen,Mamaw's House
2024-03-075,4Batz,Act II: Date @ 8
2024-03-076,Kali Uchis & Peso Pluma,Igual Que Un Angel
2024-03-077,"21 Savage, Travis Scott & Metro Boomin",Nee-nah
2024-03-078,Lainey Wilson,Wildflowers And Wild Horses
2024-03-079,Peso Pluma & Anitta,Bellakeo
2024-03-080,Fuerza Regida & Marshmello,Harley Quinn
2024-03-081,Jung Kook,Standing Next To You
2024-03-082,Gunna,Bittersweet
2024-03-083,Drake Featuring Yeat,IDGAF
2024-03-084,Good Neighbours,Home
2024-03-085,¥$: Kanye West & Ty Dolla $ign Featuring Lil Durk & Bump J,Vultures
2024-03-087,Dylan Gossett,Coal
2024-03-088,BigXthaPlug,Mmhmm
2024-03-089,Yeat,Psycho CEO
2024-03-090,Bad Bunny & Feid,Perro Negro
2024-03-091,Chris Brown Featuring Davido & Lojay,Sensational
2024-03-092,Zach Bryan,Oklahoma Smokeshow
2024-03-093,Fuerza Regida,Tu Name
2024-03-094,¥$: Kanye West & Ty Dolla $ign,Do It
2024-03-095,Offset & Don Toliver,Worth It
2024-03-096,¥$: Kanye West & Ty Dolla $ign Featuring North West,Talking
2024-03-099,The Red Clay Strays,Wondering Why
2024-03-100,Noah Kahan With Hozier,Northern Attitude
2024-04-001,"Future, Metro Boomin & Kendrick Lamar",Like That
2024-04-002,"Future, Metro Boomin, Travis Scott & Playboi Carti",Type Shit
2024-04-006,"Future, Metro Boomin & Travis Scott",Cinderella
2024-04-008,Future & Metro Boomin,We Don't Trust You
2024-04-009,"Future, Metro Boomin & The Weeknd",Young Metro
2024-04-011,Beyonce,Texas Hold 'Em
2024-04-012,¥$: Ye & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,Carnival
2024-04-013,Future & Metro Boomin,Ice Attack
2024-04-014,Olivia Rodrigo,Obsessed
2024-04-015,Zach Bryan Featuring Kacey Musgraves,I Remember Everything
2024-04-020,Future & Metro Boomin,Slimed In
2024-04-024,Future & Metro Boomin,Claustrophobic
2024-04-027,Future & Metro Boomin,Magic Don Juan (Princess Diana)
2024-04-031,4Batz Featuring Drake,Act II: Date @ 8
2024-04-033,Future & Metro Boomin,Fried (She A Vibe)
2024-04-036,Future & Metro Boomin,Runnin Outta Time
2024-04-037,Morgan Wallen Featuring Eric Church,Man Made A Bar
2024-04-038,"Future, Metro Boomin & Rick Ross",Everyday Hustle
2024-04-040,Future & Metro Boomin,GTA
2024-04-041,Future & Metro Boomin,Ain't No Love
2024-04-044,Cardi B,Enough (Miami)
2024-04-046,Justin Timberlake,Selfish
2024-04-047,Taylor Swift,Is It Over Now? (Taylor's Version) [From The Vault]
2024-04-048,Chayce Beckham,23
2024-04-052,Future & Metro Boomin,WTFYM
2024-04-053,Dasha,Austin
2024-04-054,Future & Metro Boomin,Seen It All
2024-04-055,Jessie Murph & Jelly Roll,Wild Ones
2024-04-058,Olivia Rodrigo,So American
2024-04-059,Lainey Wilson,Wildflowers And Wild Horses
2024-04-060,Ariana Grande,The Boy Is Mine
2024-04-062,Future & Metro Boomin,Where My Twin @
2024-04-063,BossMan Dlow,Get In With Me
2024-04-064,310babii,Soak City
2024-04-065,Michael Marcagi,Scared To Start
2024-04-066,Nicki Minaj Featuring Lil Uzi Vert,Everybody
2024-04-067,YG Marley,Praise Jah In The Moonlight
2024-04-068,Thomas Rhett Featuring Morgan Wallen,Mamaw's House
2024-04-069,"Peso Pluma, Tito Double P & Joel de La P",La People II
2024-04-071,Dua Lipa,Training Season
2024-04-072,Shakira & Cardi B,Punteria
2024-04-073,Xavi,Corazon de Piedra
2024-04-074,"The Weeknd, Jennie & Lily Rose Depp",One Of The Girls
2024-04-075,Olivia Rodrigo,Stranger
2024-04-076,BigXthaPlug,Mmhmm
2024-04-077,Don Toliver,Bandit
2024-04-078,JID Featuring 21 Savage & Baby Tate,Surround Sound
2024-04-080,Ariana Grande,Supernatural
2024-04-081,Fuerza Regida,Tu Name
2024-04-084,Kane Brown,I Can Feel It
2024-04-085,Yeat,Breathe
2024-04-086,Ariana Grande,Bye
2024-04-087,Ariana Grande,Eternal Sunshine
2024-04-088,Hozier & Allison Russell,Wildflower And Barley
2024-04-089,Chris Brown Featuring Davido & Lojay,Sensational
2024-04-090,Olivia Rodrigo,Scared Of My Guitar
2024-04-091,Morgan Wallen,Spin You Around (1/24)
2024-04-092,Rich Amiri,One Call
2024-04-093,Joyner Lucas & Jelly Roll,Best For Me
2024-04-094,Drake,You Broke My Heart
2024-04-095,Good Neighbours,Home
2024-04-096,Xavi,La Victima
2024-04-097,Jordan Davis,Tucson Too Late
2024-04-098,Hozier,Empire Now
2024-04-099,Olivia Rodrigo,Girl I've Always Been
2024-04-100,Sam Hunt,Outskirts
2024-05-001,Taylor Swift Featuring Post Malone,Fortnight
2024-05-004,Taylor Swift,The Tortured Poets Department
2024-05-005,Taylor Swift,"So Long, London"
2024-05-006,Taylor Swift,My Boy Only Breaks His Favorite Toys
2024-05-007,Taylor Swift,But Daddy I Love Him
2024-05-008,Taylor Swift Featuring Florence + The Machine,Florida!!!
2024-05-009,Taylor Swift,Who's Afraid Of Little Old Me?
2024-05-010,Taylor Swift,Guilty As Sin?
2024-05-011,Taylor Swift,Fresh Out The Slammer
2024-05-012,Taylor Swift,loml
2024-05-013,Taylor Swift,The Alchemy
2024-05-014,Taylor Swift,The Smallest Man Who Ever Lived
2024-05-017,"Future, Metro Boomin & Kendrick Lamar",Like That
2024-05-019,Drake,Push Ups
2024-05-020,Taylor Swift,I Can Fix Him (No Really I Can)
2024-05-021,Taylor Swift,Clara Bow
2024-05-023,Taylor Swift,thanK you aIMee
2024-05-024,Taylor Swift,So High School
2024-05-025,Taylor Swift,The Black Dog
2024-05-026,Taylor Swift,imgonnagetyouback
2024-05-030,Taylor Swift,The Albatross
2024-05-031,Beyonce,Texas Hold 'Em
2024-05-032,Taylor Swift,The Prophecy
2024-05-034,Taylor Swift,I Hate It Here
2024-05-035,Taylor Swift,How Did It End?
2024-05-036,Taylor Swift,Chloe Or Sam Or Sophia Or Marcus
2024-05-039,Taylor Swift,I Look In People's Windows
2024-05-040,Zach Bryan Featuring Kacey Musgraves,I Remember Everything
2024-05-043,"Future, Metro Boomin, Travis Scott & Playboi Carti",Type Shit
2024-05-044,Taylor Swift,Cassandra
2024-05-046,Taylor Swift,Peter
2024-05-047,Taylor Swift,The Bolter
2024-05-048,GloRilla & Megan Thee Stallion,Wanna Be
2024-05-051,Taylor Swift,The Manuscript
2024-05-052,¥$: Ye & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,Carnival
2024-05-055,Taylor Swift,Robin
2024-05-060,Dasha,Austin
2024-05-063,4Batz Featuring Drake,Act II: Date @ 8
2024-05-066,Lay Bankz,Tell Ur Girlfriend
2024-05-067,Travis Scott Featuring Playboi Carti,FE!N
2024-05-068,Jessie Murph & Jelly Roll,Wild Ones
2024-05-070,"Future, Metro Boomin & Travis Scott",Cinderella
2024-05-071,Lainey Wilson,Wildflowers And Wild Horses
2024-05-072,Bakar Featuring Summer Walker,Hell N Back
2024-05-073,Tyler Hubbard,Back Then Right Now
2024-05-074,Olivia Rodrigo,Obsessed
2024-05-075,BossMan DLow,Get In With Me
2024-05-076,Tucker Wetmore,Wind Up Missin' You
2024-05-077,BigXthaPlug,Mmhmm
2024-05-078,Dua Lipa,Illusion
2024-05-080,Cardi B,Enough (Miami)
2024-05-081,Nicki Minaj Featuring Lil Uzi Vert,Everybody
2024-05-082,Michael Marcagi,Scared To Start
2024-05-084,Beyonce & Miley Cyrus,II Most Wanted
2024-05-085,Benson Boone,Cry
2024-05-086,Sam Hunt,Outskirts
2024-05-087,Fuerza Regida,Tu Name
2024-05-088,"Future, Metro Boomin & The Weeknd",We Still Don't Trust You
2024-05-089,"The Weeknd, Jennie & Lily Rose Depp",One Of The Girls
2024-05-090,Key Glock & Young Dolph,Let's Go
2024-05-091,Chayce Beckham,23
2024-05-092,Jordan Davis,Tucson Too Late
2024-05-093,Jelly Roll,Halfway To Hell
2024-05-094,YG Marley,Praise Jah In The Moonlight
2024-05-095,d4vd,Feel It
2024-05-096,$uicideBoy$,Us Vs. Them
2024-05-097,Tucker Wetmore,Wine Into Whiskey
2024-05-098,Morgan Wallen,Spin You Around (1/24)
2024-05-099,310babii,Soak City
2024-05-100,Justin Timberlake,Selfish
2024-06-001,Post Malone Featuring Morgan Wallen,I Had Some Help
2024-06-010,Taylor Swift Featuring Post Malone,Fortnight
2024-06-011,"Future, Metro Boomin & Kendrick Lamar",Like That
2024-06-012,Billie Eilish,Chihiro
2024-06-018,Billie Eilish,Skinny
2024-06-019,Zach Bryan Featuring Kacey Musgraves,I Remember Everything
2024-06-022,Billie Eilish,L'amour De Ma Vie
2024-06-023,Luke Combs,Ain't No Love In Oklahoma
2024-06-024,Billie Eilish,The Greatest
2024-06-025,Billie Eilish,Blue
2024-06-027,Morgan Wallen Featuring ERNEST,Cowgirls
2024-06-031,Billie Eilish,The Diner
2024-06-034,Dasha,Austin
2024-06-036,Billie Eilish,Bittersuite
2024-06-037,Gunna,One Of Wun
2024-06-040,"Future, Metro Boomin, Travis Scott & Playboi Carti",Type Shit
2024-06-045,Taylor Swift,Who's Afraid Of Little Old Me?
2024-06-047,Koe Wetzel,Sweet Dreams
2024-06-048,Drake,Family Matters
2024-06-050,GloRilla & Megan Thee Stallion,Wanna Be
2024-06-052,Beyonce,Texas Hold 'Em
2024-06-054,Taylor Swift,But Daddy I Love Him
2024-06-055,Taylor Swift,Guilty As Sin?
2024-06-056,Jessie Murph & Jelly Roll,Wild Ones
2024-06-057,Taylor Swift,"So Long, London"
2024-06-058,Taylor Swift,My Boy Only Breaks His Favorite Toys
2024-06-059,¥$: Ye & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,Carnival
2024-06-060,Jelly Roll,Halfway To Hell
2024-06-062,Travis Scott Featuring Playboi Carti,FE!N
2024-06-063,4Batz Featuring Drake,Act II: Date @ 8
2024-06-064,Taylor Swift Featuring Florence + The Machine,Florida!!!
2024-06-065,Taylor Swift,The Smallest Man Who Ever Lived
2024-06-066,Taylor Swift,The Tortured Poets Department
2024-06-067,Kendrick Lamar,Meet The Grahams
2024-06-068,Olivia Rodrigo,Obsessed
2024-06-069,Chris Stapleton,Think I'm In Love With You
2024-06-070,Cody Johnson,Dirt Cheap
2024-06-071,Gunna,On One Tonight
2024-06-072,Luis R. Conriquez & Netón Vega,Si No Quieres No
2024-06-073,Michael Marcagi,Scared To Start
2024-06-074,Drake,Push Ups
2024-06-075,BossMan DLow,Get In With Me
2024-06-076,Cardi B,Enough (Miami)
2024-06-077,Tyler Hubbard,Back Then Right Now
2024-06-078,Dua Lipa,Illusion
2024-06-080,Bryan Martin,We Ride
2024-06-081,Taylor Swift,loml
2024-06-082,Taylor Swift,The Alchemy
2024-06-083,Taylor Swift,So High School
2024-06-084,Taylor Swift,Fresh Out The Slammer
2024-06-085,Gunna Featuring Offset,Prada Dem
2024-06-086,Bakar Featuring Summer Walker,Hell N Back
2024-06-087,Jordan Davis,Tucson Too Late
2024-06-088,Morgan Wallen,Spin You Around (1/24)
2024-06-089,Don Toliver,Bandit
2024-06-090,Mark Ambor,Belong Together
2024-06-091,Megan Thee Stallion,Boa
2024-06-092,Kenny Chesney,Take Her Home
2024-06-093,Tucker Wetmore,Wind Up Missin' You
2024-06-094,Taylor Swift,imgonnagetyouback
2024-06-095,Lay Bankz,Tell Ur Girlfriend
2024-06-096,Sam Hunt,Outskirts
2024-06-097,Tucker Wetmore,Wine Into Whiskey
2024-06-098,Shoreline Mafia Presents OhGeesy & Fenix Flexin,Heat Stick
2024-06-099,The Red Clay Strays,Wondering Why
2024-06-100,Taylor Swift,I Can Fix Him (No Really I Can)
2024-07-001,Post Malone Featuring Morgan Wallen,I Had Some Help
2024-07-012,Post Malone Featuring Blake Shelton,Pour Me A Drink
2024-07-014,"Future, Metro Boomin & Kendrick Lamar",Like That
2024-07-015,Morgan Wallen Featuring ERNEST,Cowgirls
2024-07-017,Taylor Swift Featuring Post Malone,Fortnight
2024-07-019,Dasha,Austin
2024-07-020,Zach Bryan Featuring Kacey Musgraves,I Remember Everything
2024-07-021,Moneybagg Yo Featuring Morgan Wallen,Whiskey Whiskey
2024-07-026,GloRilla & Megan Thee Stallion,Wanna Be
2024-07-028,Koe Wetzel & Jessie Murph,High Road
2024-07-029,Ariana Grande,The Boy Is Mine
2024-07-034,Karol G,Si Antes Te Hubiera Conocido
2024-07-035,Tommy Richman,Devil Is A Lie
2024-07-036,Gracie Abrams Featuring Taylor Swift,Us.
2024-07-037,Luke Combs,Ain't No Love In Oklahoma
2024-07-039,Central Cee & Lil Baby,BAND4BAND
2024-07-046,Chappell Roan,Red Wine Supernova
2024-07-047,GloRilla,TGIF
2024-07-051,Cody Johnson,Dirt Cheap
2024-07-053,Ella Langley Featuring Riley Green,You Look Like You Love Me
2024-07-054,Billie Eilish,Chihiro
2024-07-055,"Future, Metro Boomin, Travis Scott & Playboi Carti",Type Shit
2024-07-056,Gunna,One Of Wun
2024-07-057,Mustard & Travis Scott,Parking Lot
2024-07-059,Dua Lipa,Illusion
2024-07-060,Gracie Abrams,Close To You
2024-07-061,Tinashe,Nasty
2024-07-062,Bryan Martin,We Ride
2024-07-063,Charli XCX With Lorde,"Girl, So Confusing"
2024-07-064,Koe Wetzel,Sweet Dreams
2024-07-065,Tucker Wetmore,Wind Up Missin' You
2024-07-067,Sexyy Red & Drake,U My Everything
2024-07-069,Peso Pluma & Ivan Cornejo,Reloj
2024-07-070,Jordan Adetunji,Kehlani
2024-07-071,Luke Combs,Remember Him That Way
2024-07-072,Kehlani,After Hours
2024-07-073,Luis R. Conriquez & Netón Vega,Si No Quieres No
2024-07-074,Michael Marcagi,Scared To Start
2024-07-076,The Kid LAROI,Nights Like This
2024-07-077,Tucker Wetmore,Wine Into Whiskey
2024-07-078,Teddy Swims,The Door
2024-07-079,Charli XCX,360
2024-07-080,Chris Stapleton,Think I'm In Love With You
2024-07-081,Coldplay,feelslikeimfallinginlove
2024-07-082,Chappell Roan,Casual
2024-07-083,Thomas Rhett,Beautiful As You
2024-07-084,Billie Eilish,L'amour De Ma Vie
2024-07-085,Jason Aldean,Let Your Boys Be Country
2024-07-086,Taylor Swift,Who's Afraid Of Little Old Me?
2024-07-087,Jelly Roll,Halfway To Hell
2024-07-088,Mark Ambor,Belong Together
2024-07-089,Lainey Wilson,Hang Tight Honey
2024-07-090,Beyonce,Texas Hold 'Em
2024-07-091,"Peso Pluma, Natanael Cano & Gabito Ballesteros",Vino Tinto
2024-07-092,Carly Pearce Featuring Chris Stapleton,We Don't Fight Anymore
2024-07-093,Bakar Featuring Summer Walker,Hell N Back
2024-07-094,Gracie Abrams,Risk
2024-07-095,Dustin Lynch Featuring Jelly Roll,Chevrolet
2024-07-096,Luke Combs,The Man He Sees In Me
2024-07-097,Don Toliver Featuring Kodak Black,Brother Stone
2024-07-098,Taylor Swift,Guilty As Sin?
2024-07-099,Peso Pluma & Neton Vega,La Patrulla
2024-07-100,Don Toliver,Bandit
2024-08-002,Post Malone Featuring Morgan Wallen,I Had Some Help
2024-08-013,Luke Combs,Ain't No Love In Oklahoma
2024-08-015,Morgan Wallen Featuring ERNEST,Cowgirls
2024-08-018,Zach Bryan,28
2024-08-019,"Future, Metro Boomin & Kendrick Lamar",Like That
2024-08-022,Koe Wetzel & Jessie Murph,High Road
2024-08-023,Dasha,Austin
2024-08-024,Zach Bryan Featuring Kacey Musgraves,I Remember Everything
2024-08-025,Taylor Swift Featuring Post Malone,Fortnight
2024-08-027,GloRilla & Megan Thee Stallion,Wanna Be
2024-08-035,Karol G,Si Antes Te Hubiera Conocido
2024-08-036,Megan Thee Stallion Featuring Yuki Chiba,Mamushi
2024-08-038,Post Malone Featuring Blake Shelton,Pour Me A Drink
2024-08-039,Moneybagg Yo Featuring Morgan Wallen,Whiskey Whiskey
2024-08-043,GloRilla,TGIF
2024-08-045,Cody Johnson,Dirt Cheap
2024-08-046,Ella Langley Featuring Riley Green,You Look Like You Love Me
2024-08-047,Chappell Roan,Red Wine Supernova
2024-08-048,Eminem & Jelly Roll,Somebody Save Me
2024-08-049,Stray Kids,Chk Chk Boom
2024-08-051,Central Cee & Lil Baby,BAND4BAND
2024-08-052,Jordan Adetunji,Kehlani
2024-08-053,Tommy Richman,Devil Is A Lie
2024-08-054,Ariana Grande,The Boy Is Mine
2024-08-055,Charli XCX,360
2024-08-056,Ice Spice & Central Cee,Did It First
2024-08-057,"Eminem, Big Sean & BabyTron",Tobey
2024-08-058,Dua Lipa,Illusion
2024-08-059,Zach Bryan,American Nights
2024-08-060,The Kid LAROI,Nights Like This
2024-08-061,Quavo & Lana Del Rey,Tough
2024-08-062,Tinashe,Nasty
2024-08-063,"Future, Metro Boomin, Travis Scott & Playboi Carti",Type Shit
2024-08-064,Gunna,One Of Wun
2024-08-065,Eminem & JID,Fuel
2024-08-067,Teddy Swims,The Door
2024-08-069,Childish Gambino,Lithonia
2024-08-070,Tucker Wetmore,Wind Up Missin' You
2024-08-071,Billie Eilish,Chihiro
2024-08-073,Michael Marcagi,Scared To Start
2024-08-074,Koe Wetzel,Sweet Dreams
2024-08-075,Dustin Lynch Featuring Jelly Roll,Chevrolet
2024-08-076,Eminem & White Gold,Habits
2024-08-078,Luis R. Conriquez & Netón Vega,Si No Quieres No
2024-08-079,Chappell Roan,Casual
2024-08-080,Chris Stapleton,Think I'm In Love With You
2024-08-081,Charli XCX,Apple
2024-08-082,Eminem,Renaissance
2024-08-083,Sexyy Red & Drake,U My Everything
2024-08-084,Mark Ambor,Belong Together
2024-08-085,JT,Okay
2024-08-086,Thomas Rhett,Beautiful As You
2024-08-087,The Kid LAROI,Girls
2024-08-088,Lainey Wilson,Hang Tight Honey
2024-08-089,Bryan Martin,We Ride
